Rating,Review
5 stars,"excellent Staff , excellent coordination  . Timely medicine follow up .  Very caring & doctors gives all information about treatment. Its true "" ETHICAL & AFFORDABLE"". "
3 stars,"I was admitted in this hospital, all the services provided are good. Staff behaviour is good. Thanks. "
1 star,Worst hospital....rude behaviour to patient... Very lazy people....Please don't go to this hospital. 
5 stars,Best hospital ..fifth floor male general ward all staff and in charge sister pawar madam very carefully taken care.feeling good. 
4 stars,"My wife Shweta Tupe was admitted, hospital amenities are good. Service provided by staff is good. Clean and tidy hospital. Thanks for service. "
1 star,Patient handling at reception is very poorly managed 
5 stars,"Female general ward delivery patient Mrs. Sanjana Sagar Chowkekar..
Staff is very nice and also caring ..
Incharge sister is also caring and helpful... "
5 stars,Qualified doctors and well equipped hospital. Very good environment and facilities. Had a nice experience. 
5 stars,The hospital  has very experienced Doctors and staff who are very cooperative . Cleanliness is very good in Hospital. Overall a good Hospital with good treatment. 
5 stars,"Excellent service, good medical facilities, very cooperative staff ,
Hygiene level excellent.Would like to suggest regarding food,Salads and Phulkas instead of rotis should be served. "
5 stars,Hospital i was admitted for Anemia . Staff female gernel ward has been taken care nicely  good experience .. incharge manegement is good 
5 stars,Good hospital with good hospitality.... Staff behavior is good and they are very cooperative with patients.. Dr. Pujari is very friendly with patients... Good to have this hospital in Hadapsar area.... 
1 star,"Very bad arrogant.. behavior of casualty in charge
Sis poornima..
uncultured behavior to staffs.. and pateints.. HR department and other hospital staffs are very good and polite "
1 star,"Most of the time you will not find doctors, staff will put on waiting for hours, very quietly doctor come and disappeared in few minutes. …  More"
5 stars,Visited the place 4-5 times. Very helpful staff. The doctors are very caring and give information of the treatment in detail. 
1 star,"Dr.Shaikh and other 6th Floor Dr need training how to treat with patients relative's ,very pathetic, other's staff is so good along with Cleaning . "
5 stars,I admitted first time in the hospital got comfortable and genuine services with Dr and staff also. Thanks 
5 stars,"Best quality hospital services is caring ang cleaning
Management of in charge sister is Good Rekha sister
Health information Good on Duty Doctor is Good "
5 stars,Very satisfied with the services. Very cooperative staff. Overall good experience 
5 stars,Hospital services are good. Staff is prompt in providing services. Cleaniness is good. Thanks. 
3 stars,"I booked appointment for 11 pm. And later not even doctor arrived, someone else came insted at 1 pm. "
5 stars,"Hospitality is good.
Staff co-ordination is good.
Only thing is doctors take a way too time for round. "
5 stars,Very good experience. Came for health check up package for mum. Clean and services are good. satisfied with the services. 
5 stars,Very Good Hospital. Doctors & Staff very supportive & polite. Cost wise is also Ok & treatment is very good. 
3 stars,"Hospital near Hadapsar, you can get vaccinated here and also all facilities are available. "
5 stars,Myself and my son was admitted. Had a nice experience. Hospital services are good. Thanks. 
3 stars,Need to improve staff behavior 
5 stars,I have visited this hospital for health check-up package and the staff helped us nice and welled behave staff... Thank you! 
5 stars,Good .all staff and doctors and  incharge sister  very nice caring  .I was admitted  for patella orif surgery good experience . 
5 stars,Best  hospital. All staff is very  friendly. Nice experience. 
5 stars,"Hospital and female ward incharge and maushis are well co-operative, feels homely atmosphere , clean and caring environment "
5 stars,Good experience male general ward  carring all staff incharge sister patients forgot the pain to after seen sister smiling face. 
5 stars,Hospital services as well as cleanliness is good. Thanks.  Request for attended bed in general ward. 
4 stars,Excel group of doctors. Supportive and well managed customer management. Spacious and clean rooms. 
4 stars,"My father came for health check up through Sadhana Sahakari bank, services provided through hospital was very good. "
5 stars,Very good hospital for all services. Helpful doctors are available. 
5 stars,FGW 5th floor bed no 04 we got good experience in this hospital .All staffs very good .incharge sister mangment is good .👍👍🤗🤗 … 
5 stars,Our doctor is Dr. Kamal and she is very nice at treating patient. Very soft spoken. 
5 stars,"Caring and helpful staff,specially Vrushali sister. Facilities are awesome.Good enviornment. Well trained houskeeping staff.
Thanks "
1 star,"This hospital is just making money, a great business. I was having fever, they made a bill of Rs2224/-
Worst experience, never visit this hospital. "
5 stars,"Good sevices provided by hospital. Staff is good, timely medication. Thanks. "
5 stars,It is good hospital staff and doctors are very nice and take care of patients very well 
5 stars,"My self amdar mahamuni I admitted Villoo Poonawalla Memorial hospital
For Dengue fever ,I recovered vary well from this hospital Thanks for this hospital. "
5 stars,"Villoo Poonawala staff all services very nice
Dr Agarwal very good and
Dr vidya mane madam very good

Hospital is very nice "
1 star,Experience is very bad. No proper doctors available. No quality for treatment. It is totally waisting of money and time. 
1 star,"Very poor management. Slow staff, nobody cares if someone is dying also. "
3 stars,Qualified Doctors. Slow and unprofessional reception and staff. Do confirm charges for registration and revisit or reconsultation. 
4 stars,Nice experience. Cooperative and Good staff. Experienced consultants. 
5 stars,My patient Gauri Makhwana was admitted. Good services and timely medication. Thanks. 
1 star,"Very high rates...
They decide charges at the time of billing...
special room charges they say 3850/- but at the time of billing its almost 20000/-....huge difference... "
5 stars,Came from Sadhana Sahakari Bank for health checkup. Hospital service's are very good. 
5 stars,Hospital services are good. Hospital staff provided  good treatment. Thanks. 
5 stars,"Hospital serservices Very good also doctors attention very good about patient
House keeping management and service very good "
5 stars,No complaint about  any staff they had given good care in female ward 
5 stars,All staff of the hospital including doctor are very helpful and I am satisfied with the hospital services 
5 stars,Came from Sadhana Sahakari Bank fo Health Checkup. Happy with the services. Thanks. 
5 stars,My wife Rohini Marne was admitted.  Hospital services are good.  Thanks. 
5 stars,"Best hospital including very good cooperating and helpful staff and doctors
Feeling in the hospital is like home "
4 stars,"Although covid19 test is going on..

At 12 non at 4pm

Good security guard behavior to know the process for testing "
1 star,Jau naka hya hospital madhe.don't go to this hospital.not affordable treatment.fake hospital.Doctor are not good. 
5 stars,My patient  Anil Shinde was admitted. Hospital services are good. Thanks 
4 stars,Environment and hospitality was very well. Staff behaviour was good. Overall good service!! Thanks 
5 stars,Hospital staff very good female general ward very  good ward in charge manged well 
5 stars,One of the best Hospital I have ever seen. 
4 stars,"Infrastructure is old, but the staff and doctor are aware of their knowledge "
5 stars,Very good service with reasonable rates. Very good hospital. 
5 stars,Best services provided by hospital. hospital is good and clean. Thanks. 
5 stars,"Nice hospital for in pune, good doctors hand halper, my small brother admit this hospital second wish birth in this and doctors, thanks thanks thanks "
5 stars,"Excellent service,  psychological support given by the staff.
In charge management is good. "
4 stars,"Over all staffs behaviour  was good .
And specially  the environment  is good clean so m happy. "
4 stars,Good and clean hospital and overall good experience from doctors and nursing staff. 
4 stars,Canteen is not good... It has to be improved for visiting people... Rest all is good 
5 stars,"Came for wellness health checkup.
Good services. Thanks for good support. "
1 star,Worst hospital I have seen no proper treatment available 
5 stars,"Nice hospital
Ptacient was admitted  for dengue fever
Best Experience "
5 stars,Very very nice hospital mael  ganral ward 
4 stars,The experience was very good and the hospital staff was very nice overall it was good 
5 stars,"The service was good
The staff was friendly and co-operative
The hospital is good "
5 stars,Nice hospital.. All services is best and quick 
5 stars,Good services Thanks for all Doctor and nurse good supporting staff 
5 stars,"Excellent medical care & services, caring doctors, very polite staff "
1 star,"Staff behavior very bad , watchman ko hi doctor bna do ... ..  .stupid 👎 … "
5 stars,Hospital staff is co-operative. Hospital is clean n neet 
5 stars,Hospital is very good clean and all services are Very good 
5 stars,Excellent hospital. Nice doctors in house. 
4 stars,"Very friendly staff.very clean premises.
Need to make it more cost effective. "
5 stars,"I have very good experience. People are very co-operative & caring, family atmosphere. "
4 stars,My son Shivansh pawar was admitted.good service 
5 stars,Thank you so much for take care of me.All staff are very good. 
4 stars,"Good Services, Doctors and well maintained cleanness. "
1 star,Worst 👎experience Dr Are not educated rude talking one of the worst experience … 
5 stars,Villoo poonawalla memorial hospital moral and effordable 
1 star,"Calling from 7AM now its 9AM they are not picking up call, ridiculous service "
5 stars,Excellent services Very good hospital in Pune. 
4 stars,Overall experience was good....canteen needs to be little more better... 
5 stars,Excellent services from doctors and nursing staff 
5 stars,Villo poonawall hospital service is good 
5 stars,Nice hospital with good facilities and good doctors 
5 stars,Good service and Tritment by Dr. And nurses. 
4 stars,"Staff Service is good, cleanliness is good, doctors are good "
5 stars,Very good female general ward.thanks 
5 stars,Nice service ane good hospital. 
5 stars,Cooperative staff with  neat and clean and fresh atmosphere 
1 star,This has the worst service among all hospitals 
4 stars,Very cooperative doctors and staff 
1 star,Vaccination staff was very rude. 
1 star,Poor service and staff. 
5 stars,Nice hospital with all facilities 
1 star,Very bad experience. 
5 stars,Female ward.best experience. 
4 stars,Came for wellness package health check up 
5 stars,Nice atmosphere.well trained and friendly staff 
1 star,The only thing I can say about them is they are thugs 
5 stars,Loved it 
5 stars,Nice Service.  Good experience. 
4 stars,All time best service 
4 stars,Good 
5 stars,Hospital service are good !! 
5 stars,Very good staff 🙂🙂 … 
5 stars,Good Hospital setup 
5 stars,fabulous services coparative staff 
5 stars,Good Staff and Good Service. 
5 stars,Good service..friendly staff.. 
5 stars,Nice experience 👍 … 
5 stars,Very good hospital 
4 stars,Good staff with care 
1 star,"Fraud people , over priced "
5 stars,Good service 
4 stars,Good 
5 stars,It was good experience. 
1 star,Wonderful 
5 stars,It is good services. 
5 stars,Good 
5 stars,Caring and experienced staff 
4 stars,Good hospital. 
1 star,No punctuality 
5 stars,Excellent thanks 
1 star,Most ghastly 
5 stars,Good hospital 
5 stars,Good service 
1 star,Bad experience 
1 star,Slow Process less n rude staff....nurses.....Dr no availability 
1 star,Third class staff not good services.mazi saglya jantela vinati ahe poonawala hospital mhanje nav mothe lakshan khote. doctor pn ethe khup areravi kartat mala khup ghan anubhav alay fakt bill vadhvnyasathi ethe nako tya test karun avchya savva bill akarni kartat .ethlya doctorana evdhech sangto ekda Dr nande Gadital Hadapsar ya sirna bheta Dev manus ahe te kharch khup kalji ghetat ani jantechi seva kartat ekda tyancha adarsh ​​ghya . Doctor mhanje dev hi sankalpana poonawala hospital la alyavr mazya manatin nighun geli mi tr evdhech bolen ethle doctor staff mhanje c..Bazaar .salam poonawala tumhi ya sankalpanetun hospital nahi ubhe kele but ha tumcha staff mhanje looto Bato 
3 stars,"As good as Dr Kiranshah, Dr Kshitij, the attending junior doctors and staff of the ward are as careless and poor. If you yourself are not careful, then your case % is going to deteriorate depending on the ward staff.
Even if your open surgery doctor does well, but there is no hearing in the ward. Most of the ward boys, nurses, attending doctors are irresponsible.
No care, no cooperation, no responsibility, nothing, nothing. "
4 stars,"Well educated Dr. The congregation is here, the nurses are wise and attentive, the hospital premises are clean and tidy, there is no garbage and dirt, efforts are made to keep the hospital premises beautiful and pleasant. All facilities are available "
5 stars,Maza Aai Shanta Jahagirdar admit hoti.staff Khup Chan watla saglech agdi Chan sahakarrya krtat. Khup samadhani aahot. Thank you 
4 stars,Per Hon. My wife Swati Uday Ghadge was admitted in Vilu Puna Wala Memorial Hospital Pune on 17/08/2021. Ashok Giri and Dr. Romesh Yadav as well as all the staff in the hospital have provided good service to my wife in a very short time. I am thankful to all of you. 
5 stars,"Maza mulga admit hota , hospital service and staff behavior khup chan ahe. Thank you "
5 stars,FEMALE GENERAL WARD BAD NO.2..got bronchitis.patient is good..staff is caring.thanks 
5 stars,Very good service was provided. The cleanliness and behavior of the staff here was good. All medicines were given regularly and on time 
5 stars,Hospital khup mast ahe tethil staff khup kalji gheto. 
4 stars,Seva khup Chan ahe. Awaadali 👍 … 
5 stars,I had a good experience with Mail Ward. Sister in charge is great all sounds good 
5 stars,Very nice 
3 stars,No way 
1 star,Here 
4 stars,I like your service Sadhana Bank 
5 stars,Good Service 
1 star,They take great care 
5 stars,Good trement 
5 stars,None
5 stars,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
3 stars,None
4 stars,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
4 stars,None
1 star,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
3 stars,None
1 star,None
1 star,None
4 stars,None
1 star,None
5 stars,None
3 stars,None
5 stars,None
4 stars,None
4 stars,None
1 star,None
5 stars,None
4 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
1 star,None
5 stars,None
5 stars,None
4 stars,None
1 star,None
5 stars,None
5 stars,None
5 stars,None
4 stars,None
